Replicate1_CtrlV	Replicate2_DAPT	Replicate3_CtrlV	Replicate4_CtrlV	Replicate4_DAPT	Replicate4_LY411575	Replicate5_CtrlV	Replicate5_DAPT	Replicate5_LY411575	Replicate6_CtrlV	Replicate6_DAPT	Replicate6_LY411575
ACTL6A	10.3448440896103	10.8495484679956	9.75029004681039	8.90701257370485	13.1522612097118	9.08054591036033	9.60633423883987	12.236019388661	10.8835897144154	8.98240713320999	9.65439052002092	11.9067198364882
NOP14	17.5108037975174	18.801391444539	18.0721936536422	18.1013481336582	16.4565238781615	16.3113509871287	16.1935348597586	14.7888579661514	17.5126852677411	17.1722489311367	16.9390670033094	16.4724545106302
FAM193A	57.4893158521571	60.0431533228827	48.4409314427523	51.7181375247378	43.7976777229811	51.6245850829745	44.3721152936889	45.0708052301758	49.2729788888987	59.530462961274	54.0645869121171	57.474542368612
SLC25A12	82.2738381501817	79.1140987666266	90.360968268211	90.6982893257903	83.902355992989	85.1721574740279	83.2548967366122	77.3774175728995	76.6798366242902	78.9042822681975	75.7430819888914	79.6765462742441
PLA2G4C	8.35130642650829	7.81706597694096	8.13559233205198	7.37462331371262	7.25641997777202	8.32383375116364	7.04464510848257	7.74654464893646	7.02486245203175	6.60471112736028	6.58253899092335	5.90859781359563
RUVBL1	67.2414865824668	62.5365278155277	64.5879085903364	62.2533136871845	64.3359378386394	60.7892101221344	64.4081838489835	60.211778862188	59.4639765305786	56.9766413253614	59.769454037584	61.8612286241603
KLF7	146.013163973145	170.358127497472	148.179567208214	142.703749836777	170.655448405817	171.521422751251	148.394991765698	178.69870042433	176.116269924176	157.015999201112	180.3615683513	187.9113153142
RUNX1	6.8426833301068	6.53668448071787	3.72622549559633	5.07603942372427	7.38599890594652	7.14672594796878	6.12975613335496	8.01063139833203	7.71745452476727	6.69277394239175	7.81127960256238	7.34098516234609
PLPP1	17.3491656086172	18.2622834461293	16.9543260049633	18.2928967911573	17.2339974472085	20.5153074271104	21.3169131204732	18.4860724576893	20.2830535586832	16.3796835958535	18.4311091745854	15.5772124176612
PLPP3	5.49569842260546	5.86279948270572	7.5145547494526	8.23659227245825	7.12684104959752	8.82830852396143	6.67868951843153	5.36976390437641	6.33227037929622	7.48533927767499	6.93360773710593	8.23622725531512
USO1	46.1207632328458	53.4390803423636	59.1848816217217	55.0702390309709	58.5048860707869	54.3151172045627	55.0763163026819	54.1377836260901	54.1211233980474	57.8572694756761	57.7508087470342	59.8021718103315
CADPS	322.57594564842	293.072585635485	342.378019287043	315.001767257153	302.76116567972	292.006814321124	301.455917304546	288.118643590557	270.50667526556	302.671895263164	293.40570462209	296.235608563454
RUNX1T1	384.968286563882	395.098774334525	378.646614110847	339.42422108828	357.18431551301	353.048261829658	339.057854182291	353.083983941865	356.882800908148	405.529263219921	411.628104899074	420.047590021071
CDK13	55.7651751705554	57.954109829045	52.788194520948	50.3772969222446	48.5920980654376	58.4349945157447	56.3571608678606	53.6096101272989	49.4708623382517	62.2604102272496	58.3651790528537	56.4897760663461
PDE8B	8.67458280430862	8.28878547554947	9.37766749725076	9.8647558612	8.48741979542977	11.2666032591508	10.7956899065058	8.45077598065796	10.9825314390919	9.95109809855616	7.72351241601673	9.13146934828416
ASMTL	24.4612459202243	22.8447014326119	22.2331454570581	24.2309051736272	23.3889965354973	19.926753525513	21.042446427935	26.0565592736954	24.1417808210668	21.3992640526473	20.010918532407	19.9638986732095
PSMG1	24.6767635054245	29.5161629129322	27.5119649091529	25.4759714473709	26.3045224194236	29.1754576934725	28.4530471264686	25.3523279419739	25.1311980678319	25.8904676192523	25.7157856578739	23.0077217893042
RFXANK	8.18966823760813	6.73884998012152	8.44611112335168	7.56617197121165	9.20010390038953	6.97856769036951	8.50846746868674	8.62683381358834	7.81639624944377	7.30921364761205	8.42564990838189	6.71431569726776
JRK	62.6078585006622	62.8734703145338	59.0606741052018	55.2617876884699	58.3753071426124	67.5996195549047	59.5592722808072	64.0850511866562	58.6724427331665	64.9022946781937	68.8094742517854	73.320327414164
CBFA2T3	34.9138488024347	33.6942499006076	29.1887663821712	27.6787810086097	20.7326285079201	27.8301916326784	26.9892247662644	25.5283857749043	32.1560605198636	33.0235556368014	29.402007492791	28.6477469750091
SKAP1	8.08190944500803	9.36700147236891	11.4891952780887	7.94926928620971	10.107156397611	7.73527984956621	9.33186754630159	9.50712297824021	6.92592072735524	9.07046994824146	8.95225302765576	9.75813881336248
DNAH17	5.65733661150562	4.78458348588628	4.78198938601529	4.98026509497476	4.60005195019476	4.119877311182	5.30635605574012	3.96130124093342	4.65026105979566	4.66732919666793	5.17826400619304	4.38668625554827
UNC5C	64.5475167674641	75.3403427777586	52.3534682131284	68.1913220696543	78.5896199378345	71.5513386084874	67.5188063644174	76.7612151576432	75.9872445515547	67.7203047592008	78.2883303987151	74.7527147629144
RTCA	83.566943661383	79.5184297654339	87.3799878717339	77.4814319583573	87.6601449100495	87.7786104668165	87.3718971246864	82.3070368949499	97.2597153570029	76.7027118924107	80.2192085027193	83.2575146461203
RNASET2	9.85992952290979	6.73884998012152	8.07348857379204	7.66194629996116	8.35784086725527	7.23080507676841	7.68506739107189	7.13034223368015	7.81639624944377	8.01371616786381	7.98681397565367	6.53526727867396
SSNA1	33.1358287245329	31.8747604059748	30.3066340308501	25.3801971186214	29.9327324083096	28.839141178274	29.0934694090579	28.3453111017902	26.7142656626559	29.3249174054797	27.7344309484237	25.1563028124299
EIF4EBP3	1.5086230964015	1.95426649423524	1.73890523127829	1.62816358874175	1.4253682099195	1.68158257599265	1.18935566766589	1.49649157990818	1.58306759482406	2.20157037578676	1.84311091745854	1.88000839523497
AOC3	2.96336679650294	3.16725949065711	2.73256536343731	2.87322986248544	2.26763124305376	2.69053212158825	2.28722243781902	2.64086749395561	2.47354311691259	2.20157037578676	4.03729058109966	3.84954099976685
PCDHGB4	49.8923209738495	55.7302893356049	52.9124020374679	50.3772969222446	50.3414135957934	52.0449807269726	47.9401822966866	51.1448004662737	51.2518133824288	51.2525583483158	57.5752743739429	54.7888160897049
DCHS1	183.243826816482	178.444747473618	143.770200371758	150.653019122986	146.165030980836	159.582186461703	150.77370310103	160.03657013371	156.624750162905	161.154951507591	164.124638840356	170.364570292007
PTCH2	13.3082108861132	12.3320954636224	11.3649877615688	11.0140478061942	9.32968282856403	11.6029197743493	12.5339789592482	9.59515189470539	11.2793566131214	12.6810453645317	10.8831311316599	12.4438650922696
CHRD	7.00432151900696	5.66063398330207	4.09884804515596	3.63942449248155	4.01694677340951	4.54027295518017	6.0382672358422	5.54582173730679	3.95766898706014	4.13895230647911	5.09049681964739	3.76001679046995
NCOA1	103.340682103503	117.795097652524	113.463566340908	109.086960445697	111.308299301896	118.467492478682	103.107987496881	105.810757591155	111.804148884449	117.211606806887	117.169194038436	115.93385103949
LAMTOR3	100.91610927	97.1068282135511	100.297569589801	106.213730583212	115.066088218956	108.041680507528	111.34198827303	113.0291287413	110.122139564948	102.240928251537	103.214211377678	103.310937528627
CBFB	26.8858187537267	29.9878824115407	27.387757392633	34.8618556648233	35.8285736402494	31.2774359134634	34.4913143623108	33.4509882567711	34.8274870861292	33.5519325269902	37.3888214684446	34.3772963700109
NUMB	21.120723349621	21.4969314365876	21.1773815666391	18.7717684349048	20.7326285079201	22.0287317455038	18.2062906050394	20.246650786993	20.3819952833597	18.8454424167347	24.3115106731436	19.9638986732095
DDX3Y	65.5712252971651	61.7278658179131	63.966871007737	65.1265435496699	64.7246746231629	63.3115839861234	63.9507393614197	66.813947597077	62.5311699955502	60.8514051867461	63.2801414994098	64.6364791123643
PDE5A	10.7219998637106	12.4668724632248	10.9923652120092	11.3013707924427	13.4114190660608	11.3506823879504	13.0829123443248	16.0212627966641	11.2793566131214	13.9139247749723	12.3751733029359	12.8019619294572
DYNLL1	297.198749991095	291.050930641448	326.168938381199	321.418647283371	279.113011287874	273.509405985205	320.211141294662	280.548156774551	267.043714901883	282.417447805926	255.841348780554	261.94783640274
TNKS	289.332358131287	299.272327617197	318.281761082186	296.708870465996	299.197745154921	286.541670949148	307.036740052825	314.439289613648	314.139975847898	313.23943306694	319.735860585784	333.298631212372
ALDH4A1	23.168140409023	21.2273774373828	21.4257965996789	25.3801971186214	24.4256279608933	24.2147890942942	23.8786022508305	28.2572821853251	25.7248484158909	21.7515153127732	23.5216059942328	20.2324713011002
IRS2	22.7909846349226	25.8771839236666	22.2331454570581	24.5182281598757	20.0847338670476	21.2720195863071	24.1530689433688	21.3029977845753	22.3608297768898	28.7084777002594	23.3460716211415	21.0381891847723
EIF3A	176.616661071575	204.321931397284	207.550760104715	191.069785855282	207.715021863724	207.255052491095	182.886306128009	208.012329607237	189.671286204857	197.701019745651	208.534835232452	218.618119103038
EIF3B	67.4031247713669	70.5557592918723	65.2089461729358	69.1490653571495	65.9556744408207	68.440410842901	66.512428491777	66.4618319312163	65.3015382864923	66.3112997186972	63.8945118052293	62.3983738799417
EIF3D	75.9160693867754	79.7205952648375	72.5371896476085	76.3321400133631	85.0037768824722	79.7910932308514	74.8379181654382	78.8739091528076	76.6798366242902	68.9531841696414	77.059589787076	79.9451189021348
EIF3F	105.388099162905	115.36911165968	102.781719920199	112.151738965682	111.113930909634	111.909320432311	104.754787652111	116.814372149303	113.684041653302	105.41118959267	120.153278380988	114.50146369074
EIF3G	40.4095472250401	38.0745023876866	37.6348775055229	34.8618556648233	38.5497311319139	38.7604783766307	36.9615145951553	39.4369545764038	35.8169043328943	36.8102566831546	37.6521230280816	39.1220794627468
EIF3H	90.6790239729901	98.5893752091778	91.1062133673302	93.9546165032738	102.756090042379	95.4298111875831	92.5867642829138	99.296617772731	83.8036408009984	82.7790461295822	94.7007942827506	87.5546766923716
EIF3I	141.487294683941	137.742093593684	136.876683204905	154.771315259215	154.134135063568	146.54992149776	144.735435865187	147.448435079188	136.341696604222	122.935689783933	134.020493855199	128.288191922463
EIF3J	69.0733860566686	77.0250552727889	76.6360376927645	76.2363656846136	81.3755668935862	79.4547767156529	71.3613400599533	70.3351042556845	74.5031186814071	73.2682621061834	74.7776429368893	73.9469968792423
CBL	113.954923174613	117.188601154313	118.556074518223	125.943242305612	118.953456064191	115.524722970695	129.182323288018	125.265148129961	124.270806193688	139.667624639912	138.23331880939	139.747290712466
SLC4A4	25.1077986758249	27.4945079188958	24.406776996156	27.4872323511107	20.3438917233966	16.8999048887262	24.0615800458561	17.9578989588982	25.5269649665379	21.6634524977417	21.0641247709547	18.6210355337559
EIF4G3	290.194428472088	317.804165062531	334.73925702107	321.897518927118	300.88227122119	300.246568943488	306.030362180184	292.608118330282	286.832059837184	341.067282616885	331.233362023263	346.279641560423
VAMP4	41.8642909251416	42.1852008755607	41.3611030011192	46.4505494435146	53.6456762642431	49.1862903477851	50.6848492220694	48.5919618887833	52.7359392525763	47.9942341921514	47.3065135481025	50.4916540434536
STX16	39.9246326583396	43.0612513729765	48.5030352010122	44.0561912247767	44.9638880765516	43.3848304606105	50.4103825295311	48.5039329723181	45.9089602498976	51.6928724234731	50.0272963310175	49.9545087876722
STX10	8.78234159690872	9.83872097097741	10.12291259637	9.1943355599534	9.39447229265128	9.33278329675923	8.69144526371226	9.68318081117058	10.5867645403859	9.33465839333587	8.77671865456447	8.32575146461203
BECN1	45.2048134957449	46.5654533626397	46.639922453214	52.2927834972349	49.6287294908336	47.841024286991	49.1295379643525	50.9687426333433	44.6227178291031	41.741774324917	46.0777729364635	43.3297172997013
CBLB	30.4418589095302	31.0660984083602	31.7350204708287	29.2111702686019	32.3299425795378	35.8177088686435	31.1062251543386	35.2115665860748	34.1348950133937	31.0861737061091	41.250577676453	36.6154016024335
JMJD7-PLA2G4B	14.2241606232141	11.9277644648151	13.165996751107	10.8224991486951	10.7550510384835	10.8462076151526	11.7105788816334	11.6198169734047	12.7634824832689	12.6810453645317	12.0241045567533	13.9657766503169
PEA15	455.173139942852	540.388379905944	508.940298940199	510.285623577413	480.025139422437	432.334880287711	480.133734146968	452.820746296922	461.365262166536	445.950095319366	451.737709150433	406.529434417239
SRSF9	62.2307027265618	66.7820033030042	60.1164379956208	68.7659680421514	70.3613579987537	68.6926482292999	67.4273174669046	62.8526463561436	66.5877807072868	63.4052268226587	58.4529462393994	59.2650265545501
CBLN1	115.517425667315	115.436500159482	128.430572081553	108.703863130699	99.9053536225398	92.1507251643974	102.010120726728	89.9655526274212	91.4221536010892	100.303546320845	87.8549537321904	90.6880240177632
JRKL	11.4763114119114	11.590821965809	14.5322794328257	13.408406024932	16.1973660218125	16.0591136007298	16.7424682448352	14.6128001332211	15.6327924988875	13.9139247749723	16.9390670033094	15.9353092548488
HYAL2	31.1422910614309	27.4945079188958	30.8034640969296	25.6675201048699	28.1834168779538	26.4008464430847	26.7147580737261	27.7291086865339	28.29733325748	25.7143419891894	26.1546215906021	29.2744164400874
GALNT4	0.754311548200749	0.741273497813367	0.745245099119266	1.14929194499417	1.10142088948325	0.672633030397062	0.823400077614846	0.968318081117058	1.18730069611804	0.528376890188823	0.965439052002092	1.16381472085975
DGAT1	35.5604015580353	37.0636748906683	36.3928023403241	33.4252407335806	33.8848897176318	29.76401159507	32.6615364120556	35.6517111684008	35.2232539848352	32.4951787466126	31.3328855967952	33.9296753235264
CDC23	45.5819692698453	41.03959637894	44.3420833975963	44.6308371972738	46.3244668223839	48.5136573173881	41.9019150608444	41.7257064044987	39.5766898706014	41.1253346196967	41.7771807957269	45.2097256949363
ACTN1	35.0216075950348	46.4980648628385	45.7704698375749	37.7350855273087	38.0962048833031	37.078895800638	32.3870697195173	36.4439714165875	37.9936222757773	34.6967491223994	34.580271498984	38.943031044153
B4GALT4	8.51294461540845	7.95184297654339	9.06714870595107	9.48165854620194	10.4958931821345	9.2487041679596	10.338245418942	10.0352964770313	8.31110487282629	10.303349358682	9.74215770656656	8.77337251109654
B4GALT3	73.7070141384732	70.2862052926674	75.083443736266	68.5744193846524	73.3416733467672	70.2901516764929	71.8187845475171	74.2083765801527	70.4465079696705	64.5500434180678	71.0914211019722	65.9793422518179
B4GALT2	171.17484204527	157.419535535639	157.495130947205	157.74031945045	162.556765394911	161.011531651297	163.582148752816	160.476714716036	161.670778121407	156.575685125954	151.486163977783	146.819703246922
B3GALT4	1.29310551120128	2.29120899324132	1.24207516519878	2.29858388998835	2.20284177896651	2.18605734879045	2.19573354030626	2.20072291162968	1.97883449353007	2.3776960058497	2.10641247709547	1.43238734875046
B3GALNT1	113.308370419013	108.023765181348	119.798149683422	133.796737263072	136.446611367749	127.295801002644	129.822745570607	130.194767452012	128.723183804131	123.111815413996	126.648050185365	118.26148048121
B3GALT2	71.7673558716713	68.4667157980346	82.7843097604984	75.2786223971184	71.462778888237	66.4225117517098	77.0336517057445	64.9653403513081	72.326400738524	79.6087847884493	60.7348930895861	65.2631485774426
B3GALT1	8.56682401170851	9.70394397137498	9.87449756333027	9.76898153245048	9.07052497221503	8.82830852396143	7.31911180102085	8.71486273005352	9.00369694556182	8.6301558730841	8.16234834874496	10.6533809063315
SERPINH1	3.017246192803	2.49337449264496	2.60835784691743	3.06477851998447	2.65636802757726	3.02684863678678	2.19573354030626	1.93663616223412	2.8693100156186	3.61057541629029	2.98408434255192	2.77525048820401
TNK1	5.38793963000535	3.77375598886805	3.66412173733639	4.5971677799767	3.43384159662426	4.6243520839798	2.74466692538282	2.64086749395561	3.16613518964811	5.19570608685676	4.65166088691917	3.84954099976685
NOL4	40.0323914509398	36.4571783924574	47.4472713105933	44.3435142110252	44.5103618279409	39.7694279222263	46.2018932439441	41.3735907386379	42.3470581615435	46.232977891522	44.8490323248244	42.8820962532168
TRADD	1.99353766310198	1.95426649423524	1.42838643997859	1.72393791749126	1.87889445853026	2.27013647759008	2.28722243781902	1.40846266344299	2.27565966755958	2.11350756075529	0.965439052002092	1.43238734875046
PNPT1	22.198311275622	23.2490324314192	22.1089379405382	21.1661266536427	22.9354702868866	20.6834656847096	19.121179580167	21.0389110351797	21.9650628781838	21.0470127925214	19.2210138534962	23.7239154636794
TNFRSF25	7.38147729310733	6.87362697972395	7.82507354075229	4.78871643747573	5.70147283967802	5.29698511437686	6.49571172340601	5.98596631963272	7.51957107541426	9.15853276327292	6.670306177469	7.34098516234609
MBTPS1	128.933395346028	128.712034620321	126.629563092015	127.188308579355	125.238034080655	121.998815888267	121.497255896946	124.120772215914	116.355468219568	120.293805332989	126.472515812274	122.021497271679
EDF1	126.670460701426	120.423249144772	116.444546737385	119.143264964396	124.136613191171	108.882471795524	114.544099685976	117.958748063351	112.793566131214	103.914121737135	101.546634833311	105.101421714565
SNX4	112.607938267112	116.312550656897	116.941376803465	119.909459594392	124.460560511608	129.397779222635	119.758966844204	117.518603481025	124.171864469012	112.456214795188	111.815395659151	114.053842644255
SNX3	64.1164815970637	58.9649373260633	70.3014543502507	72.596941192132	69.5190949656194	66.5906700093091	73.374095805234	64.5251957689821	67.1814310553459	66.3993625337287	62.1391680743165	60.4288412754099
URI1	46.5517984032462	47.7784463590616	52.4776757296483	51.4308145384893	56.3668337559077	51.1201103101767	51.4167604021715	51.6729739650648	50.7571047590463	50.4599930130326	49.0618572790154	52.6402350665793
EED	16.5948540604165	21.294765937184	18.0721936536422	16.760507531165	18.2058394085173	18.1610918207207	18.4807572975777	17.5177543765722	17.8095104417706	17.6125630062941	15.2714904589422	17.2781723943024
CTNNAL1	4.95690445960492	5.323691484296	5.15461193557492	4.98026509497476	4.98878873471826	4.45619382638053	4.75742267066355	5.19370607144604	4.84814450914867	4.66732919666793	4.82719526001046	6.08764623218944
ADAM19	43.1035170400428	42.1178123757595	46.5157149366942	37.9266341848078	34.9863106071151	42.2077226574156	38.5168258528722	37.8524340800304	34.3327784627467	38.1311989086267	38.8808636397206	40.7335152300911
GBF1	151.939897566151	161.39545702391	157.308819672425	162.145938572928	150.570714538769	157.396129112912	145.375858147777	163.029553293527	159.790885352553	154.990554455388	173.866796546922	175.736022849822
CBR1	3.28664317430326	3.30203649025954	3.66412173733639	3.63942449248155	2.98031534801351	2.77461125038788	2.83615582289558	3.08101207628155	3.66084381303063	2.81801008100705	2.36971403673241	3.22287153468853
RNMT	127.478651645927	134.170503104219	134.827259182327	142.224878193029	145.711504732226	147.222554528157	134.122723753707	144.015307337046	147.225286318637	131.74197128708	141.831773457762	132.674878178011
RNGTT	46.0130044402457	48.9914393554834	48.6272427175321	52.867429469732	55.9780969713842	48.6818155749873	53.7039828399905	56.3385065377197	52.6369975278998	52.4854377587564	54.591190031391	52.2821382293916
GPAA1	66.9182102046665	66.9841688024079	61.1100981277798	58.8054378522019	59.8006753525319	61.3777640237319	57.5465165355265	66.0216873488903	73.7115848839951	61.5559077069978	58.1018774932168	54.9678645082987
MYOM1	9.9676883155099	9.36700147236891	7.88717729901223	8.52391525870679	8.29305140316802	11.6029197743493	8.96591195625054	8.45077598065796	7.91533797412028	11.0078518789338	9.82992489311221	10.1162356505501
RIPK1	14.4935576047144	14.7580814564661	14.7806944658654	16.377410216167	15.808629237289	15.7227970855313	12.8084456517865	14.1726555508951	16.9190349196821	14.5303644801926	13.8672154742119	15.756260836255
CRADD	8.67458280430862	8.62572797455554	9.75029004681039	9.8647558612	9.58884068491303	10.1735745847556	9.0574008537633	11.0036145581484	9.69628901829734	8.27790461295822	8.2501155352906	10.5638566970346
HRK	26.2931453944261	37.9397253880841	17.6374673458226	24.7097768173748	30.9693638337056	26.8212420870828	22.2318020956008	32.7467569250496	29.1878087795685	22.8082690931508	30.4552137313387	25.7829722775082
TNFSF13	2.64009041870262	2.29120899324132	2.48415033039755	2.77745553373592	1.94368392261751	2.18605734879045	2.83615582289558	2.20072291162968	2.7703682909421	3.34638697119588	3.3351530887345	3.31239574398543
TNFSF9	3.1250049854031	3.03248249105468	3.16729167125688	3.44787583498252	3.30426266844976	3.19500689438604	3.38508920797214	3.25706990921192	2.8693100156186	2.72994726597558	3.3351530887345	3.13334732539162
ADAM23	69.7738182085693	72.5774142859087	74.2139911206269	74.9912994108699	68.4824635402234	72.4762090252834	71.3613400599533	68.1343813440548	65.5983634605218	77.4072144126625	71.7057914077917	73.4993758327578
ADAM21	0.754311548200749	0.606496498210937	0.993660132159021	1.14929194499417	0.971841961308753	1.09302867439523	1.37233346269141	0.704231331721497	0.593650348059021	1.84931911566088	1.22874061163903	1.07429051156284
ADAM20	1.18534671860118	1.3477699960243	1.36628268171865	0.574645972497087	1.10142088948325	1.09302867439523	0.914888975127607	0.792260248186684	0.593650348059021	0.968690965346175	1.22874061163903	0.805717883672131
ADAM15	20.4202911977203	19.1383339435451	18.8174387527615	15.1323439424233	19.4368392261751	16.7317466311269	17.8403350149883	19.1903037894108	18.3042190651531	16.6438720409479	18.9577122938593	17.4572208128962
ADAM9	11.4224320156113	10.8495484679956	13.9112418502263	13.5041803536815	14.1888926351078	12.0233154183475	14.6382236020417	12.7641928874521	11.4772400624744	14.2661760350982	13.6039139145749	13.6972040224262
CDS2	317.403523603615	304.056911103083	316.294440817868	330.229885528326	363.209735673125	318.743977279408	356.166278017177	348.330422452745	346.098152918409	322.574091460276	334.656282298543	336.790075374951
PABPC4	112.069144304111	120.625414644175	113.215151307868	106.309504911961	103.727932003688	101.231271074758	107.865410167545	100.352964770313	111.012615087037	107.965011228583	108.831311316599	105.907139598237
CD164	29.9030649465297	31.3356524075651	30.8655678551896	40.9914127047922	42.0483621926254	39.6853487934266	46.7508266290207	42.6059955691506	46.7994357719861	41.6537115098855	38.793096453175	39.1220794627468
RAB11A	236.207273379435	245.159362276821	245.558260159798	266.444182581149	288.377904652351	274.097959886803	275.198603718384	281.516474855668	306.224637873778	253.532844475603	254.612608168915	270.184063658055
RIPK2	5.4418190263054	5.86279948270572	5.83775327643425	4.69294210872621	5.18315712698001	5.21290598557723	4.20848928558699	5.63385065377197	5.6396783065607	5.45989453195117	5.52933275237562	3.93906520906375
FADD	17.0258892308169	19.6774419419548	15.215420773685	17.9097994761592	18.4649972648663	19.001883108717	17.0169349373735	16.8135230448507	17.0179766443586	15.3229298154759	16.5879982571268	14.9505429525829
SNAP23	3.50216075950348	3.9759214882717	4.03674428689602	3.83097314998058	4.21131516567126	4.03579818238237	4.75742267066355	5.10567715498085	5.04602795850168	4.49120356660499	5.17826400619304	5.90859781359563
NAPG	84.6984109836841	70.8927017908784	90.2367607516911	86.8673161758097	87.1418291973515	83.9950496708331	99.5399204938836	79.9302561503899	87.9591932374116	85.8612446556837	73.5489023252503	79.9451189021348
NAPA	102.047576592301	98.1850442103705	96.7576553689847	89.5489973807961	93.4264072138148	92.1507251643974	89.1101861774289	95.9515189470539	93.4999298192958	81.8984179792675	82.6766897259973	82.541320971745
MTMR1	41.8642909251416	47.306726860453	48.2546201679725	46.2590007860155	44.4455723638536	40.2739026950241	47.025293321559	48.8560486381788	50.1634544109873	38.3073245386896	48.9740900924697	45.9259193693115
GGACT	4.20259291140417	4.38025248707899	4.47147059471559	3.44787583498252	4.21131516567126	4.20395643998163	3.56806700299767	5.01764823851566	3.75978553770713	3.96282667641617	3.3351530887345	3.93906520906375
MPDZ	44.342743154944	51.1478713491223	59.1227778634617	54.3998187297243	53.6456762642431	52.0449807269726	51.599738197197	47.7116727241314	47.8877947434277	56.0960131750467	53.0113806735694	53.5354771595483
RIOK3	115.248028685814	131.40757461237	117.376103111284	131.210830386835	140.917084389769	136.880821685802	136.226968396501	138.117369933879	144.454918027695	130.068777801482	141.656239084671	136.076798131293
RGS11	16.4332158715163	16.7123479507014	18.1342974119021	13.7915033399301	12.6339454970138	13.957135380739	15.8275792697076	13.9085688014996	13.555016280681	18.4051283415773	15.1837232723965	15.0400671618798
RGS9	19.7198590458196	20.2839384401658	17.5132598293027	18.0055738049087	22.2875756460141	18.6655665935185	18.6637350926032	22.3593447821575	18.5021025145061	18.9335052317661	19.9231513458613	20.0534228825064
DLK1	1.93965826680193	2.15643199363889	2.17363153909786	2.58590687623689	2.20284177896651	2.60645299278861	1.64680015522969	1.32043374697781	2.57248484158909	2.11350756075529	2.72078278291499	1.79048418593807
FBP2	2.15517585200214	2.08904349383767	1.98732026431804	1.53238925999223	1.74931553035576	2.27013647759008	2.37871133533178	2.90495424335117	2.17671794288308	2.81801008100705	1.75534373091289	1.70095997664117
FPGT	0.862070340800856	0.876050497415797	0.993660132159021	1.05351761624466	0.971841961308753	0.672633030397062	0.731911180102085	1.14437591404743	1.58306759482406	1.58513067056647	1.14097342509338	1.16381472085975
TNFRSF10B	7.86639185980781	9.36700147236891	7.76296978249235	5.17181375247378	6.09020962420152	6.97856769036951	8.1425118786357	6.95428440074978	6.92592072735524	5.98827142213999	7.02137492365158	6.08764623218944
DYRK4	5.54957781890551	5.72802248310329	6.27247958425382	7.08730032746408	7.38599890594652	7.23080507676841	7.41060069853361	8.1866892312624	7.32168762606126	6.34052268226587	6.58253899092335	6.53526727867396
PEX11B	61.5841499709612	53.3043033427612	58.9985703469419	55.0702390309709	62.1330960596729	57.9305197429469	61.4805391285752	61.0920680268398	59.9586851539611	53.542191539134	55.6443962699387	60.9659865311913
ACTN2	13.4159696787133	12.3320954636224	16.271184664104	14.5576979699262	11.7268929997923	10.0054163271563	12.991423446812	12.1479904721958	10.3888810910329	13.3855478847835	12.5507076760272	10.9219535342222
PEX11A	9.32113555990926	10.5799944687908	8.94294118943119	9.67320720370097	10.2367353257855	10.4258119711545	10.338245418942	11.7078458898699	9.30052211959132	11.2720403240282	11.1464326912969	9.31051776687796
SUCLG2	3.93319592990391	5.72802248310329	6.21037582599388	4.69294210872621	5.89584123193977	5.54922250077576	5.85528944081668	4.40144582325935	5.54073658188419	4.66732919666793	5.35379837928433	4.38668625554827
SUCLG1	53.340602337053	55.9324548350086	62.0416545016789	65.4138665359184	59.3471491039212	57.7623614853477	61.2975613335496	59.2434607810709	57.6830254864015	53.3660659090711	55.7321634564844	52.2821382293916
SUCLA2	90.4635063877898	90.3005897336283	103.216446228018	110.906672691938	104.440616108647	105.939702287537	107.590943475007	97.0078659446362	99.7332584739155	101.624488546317	93.2087521114747	96.2385249941713
CREG1	32.5431553652323	30.5943789097517	35.0886234168654	34.2872096923262	34.2088370380681	27.241637731081	33.1189808996194	32.8347858415148	31.2655849977751	31.8787390413923	27.909965321515	27.0363112076649
TRIM24	87.607898383887	94.0069572226952	96.9439666437645	88.3997054358019	94.8517754237343	92.2348042931971	80.5102298112294	86.6204538017441	85.881417019205	92.9062698582013	91.1023396343792	94.4480408082332
CCNK	15.8405425122157	17.0492904497074	13.165996751107	13.6957290111806	12.8931033533628	14.2093727671379	13.6318457294013	13.4684242191736	11.6751235118274	14.6184272952241	14.569352966577	14.861018743286
DPM1	16.4870952678164	18.464448945533	19.4384763353608	19.3464144074019	18.4002078007791	21.1879404575074	21.3169131204732	20.246650786993	17.9084521664471	17.7006258213256	17.4656701225833	16.8305513478179
CDKL1	15.7327837196156	17.9253409471232	13.9733456084862	13.8872776686796	15.54947138094	16.5635883735276	14.3637569095034	14.4367423002907	14.346550078093	15.1468041854129	16.8512998167638	15.3981639990674
BANF1	77.0475367090765	70.9600902906796	66.8857476459541	69.9152599871456	76.1924097666062	66.1702743653109	73.0996291126958	75.9689549094565	67.3793145046989	61.4678448919664	69.5116117441506	68.665068530725
DCAF5	107.866551392707	117.458155153518	114.891952780887	104.681341323219	111.826615014594	114.4316942963	105.303721037188	107.395278087528	102.107859866152	112.984591685377	117.08142685189	120.85768255082
FGF18	4.41811049660439	3.23464799045833	4.65778186949541	3.54365016373204	2.20284177896651	2.85869037918751	4.39146708061251	3.69721449153786	3.26507691432461	4.05088949144764	3.07185152909756	3.04382311609472
DPM2	39.0625623175388	38.4114448866926	36.7654248898838	39.0759261298019	39.8455204136589	38.2560036038329	34.3083365672852	37.148202748309	32.5518274185696	38.4834501687526	38.6175620800837	35.1830142536831
