"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"diffexpressed"
"MAPK3"	0.045747563899764	6.58855374320843	1.00140751736189	0.610958899058662	0.999976111862665	"No change"
"CDCA3"	-0.160826996083944	3.21274420626266	2.72308112999889	0.611024160305497	0.999976111862665	"No change"
"CUL9"	-0.0721111467651765	5.30024831010884	1.45006369638127	0.611103824890555	0.999976111862665	"No change"
"ZNF618"	0.0482753169430993	6.43514950136722	0.592314719568205	0.611141439383535	0.999976111862665	"No change"
"UBAP2L"	0.0240452012737422	8.41851447089559	0.426713625576074	0.611176781976224	0.999976111862665	"No change"
"ZNF581"	-0.162015676556182	3.19465821698682	2.48119604181845	0.611250691756349	0.999976111862665	"No change"
"SRM"	-0.0631692705456589	5.66927598763926	1.4612958446374	0.611252771894013	0.999976111862665	"No change"
"MYO15B"	-0.285340350798376	2.04218637065618	3.06457973486423	0.611298235585349	0.999976111862665	"No change"
"MSANTD2-AS1"	0.391551555604038	1.61536112336921	3.51730057854979	0.611371511617351	0.999976111862665	"No change"
"EFCAB6"	-0.240310713717516	2.34549398016085	2.45432295484556	0.611498251418439	0.999976111862665	"No change"
"CFAP57"	-0.254218967692981	2.24413658368964	3.02633118679997	0.611522437716798	0.999976111862665	"No change"
"RASSF1"	0.119039350626298	3.97736694893588	1.79062554190483	0.611548955350057	0.999976111862665	"No change"
"RNPEPL1"	-0.139983455652379	3.54538302463747	2.47325043696884	0.611557901017067	0.999976111862665	"No change"
"C5orf22"	-0.0587128280912612	5.86981897942403	1.63057714817984	0.611568548816746	0.999976111862665	"No change"
"PCNX3"	-0.0641209834498781	5.62279963073367	0.761542744330721	0.611645223326959	0.999976111862665	"No change"
"RAB12"	-0.051362253604368	6.24262217904003	1.70046240972657	0.611913209297623	0.999976111862665	"No change"
"ZCCHC9"	0.166884826773344	3.15137612734703	3.10706257445638	0.611915533933822	0.999976111862665	"No change"
"SHOX2"	0.0479488188944931	6.44678069137496	0.905940878599769	0.612009407588986	0.999976111862665	"No change"
"ERCC3"	0.0600666885384712	5.8148432243738	1.6986806496868	0.612053318723718	0.999976111862665	"No change"
"MAPK8IP3"	-0.0375802085348785	7.30445363325522	0.266125482468987	0.612092672082015	0.999976111862665	"No change"
"MNAT1"	0.139735924172222	3.57211140010767	2.0986320401154	0.612097831614485	0.999976111862665	"No change"
"CFDP1"	0.0457053718245174	6.5817767719536	1.24980881950274	0.612115601249584	0.999976111862665	"No change"
"PGBD4"	-0.197770963124495	2.7386924839437	1.39210008350477	0.612141539240475	0.999976111862665	"No change"
"DAGLB"	0.0795068058107556	5.04096684084712	2.18203862047879	0.612195834910403	0.999976111862665	"No change"
"SCN3A"	0.0211231534348446	8.78194842035942	0.485849113160158	0.612201637387448	0.999976111862665	"No change"
"TFRC"	0.0666622323825782	5.52326632853037	1.36724062275603	0.612250887088242	0.999976111862665	"No change"
"CENPL"	0.176626027516876	3.02010796106963	2.74179545520272	0.612298746448767	0.999976111862665	"No change"
"TCFL5"	0.132051706891058	3.71013145060571	1.67909180390794	0.612316961499133	0.999976111862665	"No change"
"SCAF1"	-0.0602998473488444	5.78868314015248	0.468321984703072	0.612335418441485	0.999976111862665	"No change"
"MTMR1"	0.0654445048623316	5.57400715266699	0.960913198182983	0.612363181870399	0.999976111862665	"No change"
"TAS2R20"	-0.399186332530043	1.55431858862187	2.40981634317661	0.612406556002067	0.999976111862665	"No change"
"TRIM17"	-0.248376962522661	2.27909688712164	3.52239374039512	0.612494255625878	0.999976111862665	"No change"
"PPP2R1B"	0.111426428393224	4.13848566009379	2.31885468879054	0.61262933696013	0.999976111862665	"No change"
"SPAG8"	0.289741528868114	2.04498736569909	4.31935460929162	0.612817609673693	0.999976111862665	"No change"
"RPS10"	0.042665305265671	6.76974581482648	0.666577743301008	0.613068488102622	0.999976111862665	"No change"
"H4C8"	-0.222866542821842	2.48447589801385	3.33343536453782	0.613296180489499	0.999976111862665	"No change"
"PIM2"	-0.120977300819674	3.89799285941438	2.59536177007189	0.61348429280136	0.999976111862665	"No change"
"DACT2"	-0.158582197513401	3.2311640664633	2.37681026355367	0.613506949147371	0.999976111862665	"No change"
"WIPF1"	0.24746525518497	2.31691458082189	2.57338548053109	0.613635658619136	0.999976111862665	"No change"
"NUDT7"	-0.375937310065206	1.62076213672031	2.40466387093612	0.61364340767215	0.999976111862665	"No change"
"PYCR1"	-0.0872289805734558	4.76029170455621	1.99198385214297	0.613797088249568	0.999976111862665	"No change"
"HDAC8"	0.0862825693310679	4.80609440380621	1.63620704422129	0.613819783067626	0.999976111862665	"No change"
"CWC27"	0.0960424948031456	4.51911246243067	1.83117957754792	0.613843214931053	0.999976111862665	"No change"
"CFAP69"	0.193440665002983	2.81034631908323	2.8729538425584	0.613865713170801	0.999976111862665	"No change"
"SUCLG1"	-0.0576534081822037	5.90172060810308	1.04178360821602	0.613976296303982	0.999976111862665	"No change"
"SEC62"	0.0333665784937097	7.45954740108438	0.52349216576249	0.613990249622153	0.999976111862665	"No change"
"UNK"	-0.0788062633355349	5.03475416101032	1.69045559570285	0.614046238897979	0.999976111862665	"No change"
"ERVW-1"	-0.296821176545562	1.96383891389166	2.16755830517198	0.614068825761373	0.999976111862665	"No change"
"LCMT2"	0.0903988827787656	4.67959949014818	1.33465052850876	0.614079726968046	0.999976111862665	"No change"
"KRIT1"	0.0948827559922405	4.54694079005828	1.49884378206632	0.614436937723175	0.999976111862665	"No change"
"SNX16"	0.099798119354406	4.41242278052452	1.67492758175954	0.614452815205157	0.999976111862665	"No change"
"MTO1"	-0.0926715211303017	4.58960382984309	1.4889477564871	0.614459704917235	0.999976111862665	"No change"
"TM9SF3"	0.0307932092590806	7.68700733561503	0.596900356980922	0.614472683460855	0.999976111862665	"No change"
"LMO1"	0.179393609660995	2.97106011057476	1.72625461523559	0.614520694555315	0.999976111862665	"No change"
"GLRA3"	-0.134931275776681	3.61466451762919	2.59054052076563	0.614563703053545	0.999976111862665	"No change"
"TMEM39B"	0.0844604370705622	4.8602002502603	1.88696834150081	0.614584813008906	0.999976111862665	"No change"
"COASY"	-0.077487018563358	5.07621636292103	1.67494737614118	0.614611183239093	0.999976111862665	"No change"
"SLC9A3"	0.0987707431876592	4.43886663600586	1.85091964448368	0.614743614011375	0.999976111862665	"No change"
"ESYT2"	-0.0497955856309188	6.30600906296129	1.04989462918463	0.614807674887118	0.999976111862665	"No change"
"PDCD10"	-0.0645806347574828	5.57712103972078	1.51184054757862	0.614895393503874	0.999976111862665	"No change"
"PIK3CD-AS2"	-0.317849812517441	1.85625565619121	2.76453625463237	0.614904989603947	0.999976111862665	"No change"
"NME7"	-0.0676629946345796	5.44477446575422	1.2326085108389	0.614912429031916	0.999976111862665	"No change"
"LINC02609"	-0.0886567610221656	4.70784426752899	2.41342734678737	0.614930434722231	0.999976111862665	"No change"
"PNRC1"	0.129021703406264	3.74912487842889	2.49511623630376	0.614946772296867	0.999976111862665	"No change"
"BHLHE41"	0.233150423767682	2.42167770580787	1.5698260184767	0.615004121905469	0.999976111862665	"No change"
"WWP2"	0.0633786253423874	5.64213381306162	1.14499644777934	0.615028230766141	0.999976111862665	"No change"
"EPDR1"	-0.156164396212319	3.25580189341435	2.00093484612309	0.615037983028856	0.999976111862665	"No change"
"HEATR5B"	0.0359255302705097	7.24144820481866	0.93281474197198	0.615042313459433	0.999976111862665	"No change"
"FKBP10"	-0.336024535982764	1.76972637575892	2.79133309653057	0.615080590460765	0.999976111862665	"No change"
"ANK1"	-0.0607797092691837	5.74910929123382	0.484821429765911	0.61525081411152	0.999976111862665	"No change"
"CENPV"	0.0804427441770773	4.98477465861492	2.60679932015087	0.615384082920112	0.999976111862665	"No change"
"PTPN18"	-0.0828374765952995	4.8846589878159	2.09931016336933	0.615424216704418	0.999976111862665	"No change"
"TJAP1"	-0.156498706204988	3.24962086426596	2.28109479892702	0.615519807640063	0.999976111862665	"No change"
"ZNF594"	0.110077918695713	4.14879329814424	2.47517331025682	0.615533294050665	0.999976111862665	"No change"
"BID"	-0.0873857105664652	4.74428037691955	2.54252604774543	0.615536356563532	0.999976111862665	"No change"
"BCAP29"	0.124958098371711	3.82474006713563	1.83918229375494	0.615545045958833	0.999976111862665	"No change"
"FAM200C"	0.0945778134486504	4.54662143127317	1.48884010380776	0.615555001056374	0.999976111862665	"No change"
"ZNF836"	-0.130528481945814	3.68837225013031	2.23692333309863	0.615597395316656	0.999976111862665	"No change"
"ASIC3"	-0.173263826097274	3.01162134821826	1.7417365367489	0.615631975486556	0.999976111862665	"No change"
"PCYOX1L"	0.0808949671090141	4.96595731760288	2.35259350347548	0.615728025299616	0.999976111862665	"No change"
"RRAGD"	0.0814257688250689	4.94707277955253	2.07712138747457	0.615873197254272	0.999976111862665	"No change"
"RAB6C"	-0.135729559443908	3.58952208911484	2.97768253119667	0.615910362100345	0.999976111862665	"No change"
"ITM2B"	-0.035903308428041	7.22627210447071	0.471047575364322	0.615950065488531	0.999976111862665	"No change"
"FIBP"	-0.0484482571010598	6.37701543933227	1.13748527049344	0.616002558273119	0.999976111862665	"No change"
"ZFYVE21"	0.117995503599826	3.96675134219135	3.2673597491974	0.616089468714851	0.999976111862665	"No change"
"TAF1B"	-0.131894107584122	3.65838665402582	2.46740290013034	0.616210562455851	0.999976111862665	"No change"
"TIAM1"	0.0763608506471711	5.11801513915005	1.93273494773316	0.616392063514151	0.999976111862665	"No change"
"SAC3D1"	0.137081597834078	3.58926821615376	2.41157671209694	0.616398206388535	0.999976111862665	"No change"
"FBXL16"	-0.0480802783394244	6.39594897269909	0.307797355763703	0.616463341069266	0.999976111862665	"No change"
"ZFAND2A"	-0.0829917129770774	4.87543803422306	1.62645593051765	0.616533421185918	0.999976111862665	"No change"
"RTN4RL2"	0.148306412548207	3.398113164489	1.10144223910705	0.616555138525266	0.999976111862665	"No change"
"ATAD1"	0.0325511914386232	7.50954257988988	0.567140724703585	0.616615420715788	0.999976111862665	"No change"
"RAB5A"	-0.0509022401520288	6.23014660521255	1.60813379217229	0.616717438552171	0.999976111862665	"No change"
"RRS1"	-0.181136267188765	2.90600581300212	1.86641239937688	0.616841579885115	0.999976111862665	"No change"
"TEN1-CDK3"	-0.17299062784274	3.00752543124827	3.46307217894383	0.61687658693356	0.999976111862665	"No change"
"SMIM3"	-0.329226696118295	1.78933665203669	2.62225836535225	0.616943950567806	0.999976111862665	"No change"
"GTF2IRD1P1"	-0.1547351583749	3.26698940439931	2.70097123738044	0.616953060017951	0.999976111862665	"No change"
"KCNH2"	-0.0391446148231258	6.97327136686189	0.503864417767573	0.617072136547406	0.999976111862665	"No change"
"TANGO2"	-0.0872853202963802	4.73151293120278	1.84100932249567	0.617226621299563	0.999976111862665	"No change"
"SPG7"	0.218184699156367	2.54026553169993	2.90111517713354	0.617243550903953	0.999976111862665	"No change"
"NCAPH"	0.362720912764851	1.69165086911502	3.09606159815888	0.617339670866596	0.999976111862665	"No change"
"CREB3"	0.0605337800649038	5.75249502189585	1.55245784989246	0.617349806117258	0.999976111862665	"No change"
"ZNF708"	-0.0870396496534158	4.73487969160772	0.814844815951093	0.617370031499815	0.999976111862665	"No change"
"MMRN2"	-0.103901836746673	4.26322685717238	2.67774958743328	0.617466251112261	0.999976111862665	"No change"
"VARS2"	-0.0709733335415336	5.29472078997848	1.2866780873325	0.617588358760717	0.999976111862665	"No change"
"PEDS1"	-0.0715297393361278	5.27194714406833	1.63866240267739	0.61770407696441	0.999976111862665	"No change"
"C18orf54"	0.200501568244344	2.71104270487927	2.3797457707114	0.617726671259003	0.999976111862665	"No change"
"TYSND1"	-0.145878822468829	3.40153407554127	1.72674883052753	0.617729861938269	0.999976111862665	"No change"
"ZNF248"	0.046237786131203	6.503108623392	0.987800473314334	0.61775361722722	0.999976111862665	"No change"
"GOLGA4"	0.0708024540268731	5.31405291348905	0.882328310298964	0.617763901997951	0.999976111862665	"No change"
"ZNF425"	0.106863129861822	4.20905169963289	2.77621635002986	0.617830264396791	0.999976111862665	"No change"
"CD276"	0.0476264452737205	6.41967953855193	0.803248251420682	0.617856544380334	0.999976111862665	"No change"
"LGMN"	-0.0754846656034705	5.1234632407428	2.22754047212139	0.617878342178718	0.999976111862665	"No change"
"BRCA1"	0.291461110098101	2.01017783562277	2.14241869496474	0.617958820921476	0.999976111862665	"No change"
"ALX3"	0.0968630292039404	4.46531028023027	1.74081303109684	0.6179841074906	0.999976111862665	"No change"
"MAOA"	-0.0513017172492443	6.19456148479109	0.363835133388645	0.618138131776255	0.999976111862665	"No change"
"PTBP1"	0.106910000893074	4.2058766271142	1.58475201835832	0.618146679684717	0.999976111862665	"No change"
"PCDHA4"	0.0453797870576996	6.55319294901762	0.804365708839987	0.618413809021119	0.999976111862665	"No change"
"ST7"	0.0617939819677516	5.686403215765	1.45279934584189	0.618419387946486	0.999976111862665	"No change"
"NOM1"	-0.093836064608843	4.52609601150683	1.87007426426196	0.618458352001248	0.999976111862665	"No change"
"CHMP5"	-0.0453688395250738	6.54174211628134	0.693691971066488	0.618476000346052	0.999976111862665	"No change"
"TRAPPC8"	0.0600731499797923	5.76228191800171	1.80396877708554	0.618598172395353	0.999976111862665	"No change"
"ARPC4"	0.0433455307592491	6.67924599715246	0.876203978690796	0.618744306979852	0.999976111862665	"No change"
"NELFE"	-0.0764084312713911	5.08172941168786	1.94608042689739	0.618757199410978	0.999976111862665	"No change"
"SLC35F6"	-0.0738171079372987	5.1751747857883	1.79809794240592	0.618850502048312	0.999976111862665	"No change"
"CMPK2"	-0.157855002031314	3.20829217974225	3.21408913324626	0.618959464662839	0.999976111862665	"No change"
"NIT1"	0.0628244187904999	5.63509412719175	1.70373171468719	0.618980008173472	0.999976111862665	"No change"
"SERAC1"	0.0649967142949212	5.54008420590407	1.2184298098058	0.619033220860093	0.999976111862665	"No change"
"LRRC40"	-0.0356684598297335	7.22169960809048	0.727456159487607	0.619044908722603	0.999976111862665	"No change"
"DEAF1"	-0.0417769119321523	6.77409189212306	1.51568659638252	0.619062554965621	0.999976111862665	"No change"
"DEDD"	0.0499863545657382	6.27421711388464	1.16303110286799	0.619141715085076	0.999976111862665	"No change"
"MSH3"	-0.0954708230251308	4.47264854374787	2.63221012866895	0.619341338574143	0.999976111862665	"No change"
"DUS4L-BCAP29"	0.102873528719517	4.29630233763836	1.6201363382074	0.619342527289954	0.999976111862665	"No change"
"LRRTM2"	0.0600529039848103	5.75773028870142	1.45676233458928	0.619350950799137	0.999976111862665	"No change"
"SLC18B1"	-0.144033035249381	3.42409981654995	3.0112278328885	0.61938393702402	0.999976111862665	"No change"
"SRFBP1"	0.166456719824005	3.10814600397903	1.8180411308003	0.619420981359049	0.999976111862665	"No change"
"OVGP1"	-0.169156698621463	3.04187698845265	2.02865865524753	0.619554257310616	0.999976111862665	"No change"
"CBFA2T3"	-0.0797042663104689	4.9610741015154	0.652362374164567	0.619622300718441	0.999976111862665	"No change"
"STYK1"	0.140025067064592	3.51437427401743	2.10296787434649	0.619631546964324	0.999976111862665	"No change"
"SLC30A4"	0.0993210874252854	4.3860294311595	1.98746839332562	0.619707266503246	0.999976111862665	"No change"
"CSKMT"	0.1728482846491	3.02060821491639	1.9978079277306	0.619751137937456	0.999976111862665	"No change"
"NETO1"	0.129640369707998	3.70241930423392	3.08205254062864	0.619838815007605	0.999976111862665	"No change"
"ATP1A1"	-0.0240560306089384	8.35596585364657	0.380657929660571	0.619849781009875	0.999976111862665	"No change"
"WNT9A"	0.107153390995625	4.18636383852106	1.8235569071973	0.619851337474754	0.999976111862665	"No change"
"NFYB"	-0.0722503691004857	5.22598418727198	2.14166797465261	0.619888138463055	0.999976111862665	"No change"
"TPM4"	-0.0399957966322304	6.89119526014009	1.03091273267221	0.619959552526587	0.999976111862665	"No change"
"LRRC58"	0.0904340097955403	4.63263513500927	1.8611373897955	0.619975379873133	0.999976111862665	"No change"
"ZCCHC17"	0.0392683429440448	6.94910288673469	0.78209233614804	0.620033184336494	0.999976111862665	"No change"
"ZNF699"	0.105477198843707	4.22551096927336	2.30663229305592	0.62007985948344	0.999976111862665	"No change"
"OSBP2"	-0.0763188942364547	5.07333978831212	1.93128777372979	0.620235727797083	0.999976111862665	"No change"
"PAX6"	0.0993743115467943	4.38033478212795	1.34848669181435	0.620304724856291	0.999976111862665	"No change"
"STX16"	-0.0628823324896789	5.60579488800143	1.7173464598099	0.620397630346941	0.999976111862665	"No change"
"DGKE"	-0.0629457641064787	5.60363264890892	2.11132306610302	0.620472410610677	0.999976111862665	"No change"
"RTL1"	-0.368574082562129	1.62311440252182	1.99996846142969	0.620539598575072	0.999976111862665	"No change"
"PPP1R13B"	-0.0528647377845559	6.09368241613271	1.24129030355759	0.620612964316978	0.999976111862665	"No change"
